date,home_team,home_score,away_team,away_score,home_ranked,away_ranked
2022-10-22,Texas State,14,Southern Miss,20,true,true
2022-10-22,Louisiana,38,Arkansas State,18,true,true
2022-10-22,New Mexico,9,Fresno State,41,true,true
2022-10-22,Air Force,14,Boise State,19,true,true
2022-10-22,Alabama,30,Mississippi State,6,true,true
2022-10-22,Penn State,45,Minnesota,17,true,true
2022-10-22,East Carolina,34,UCF,13,true,true
2022-10-22,South Carolina,30,Texas A&M,24,true,true
2022-10-23,TCU,38,Kansas State,28,true,true
2022-10-23,Louisville,24,Pittsburgh,10,true,true
2022-10-23,Oregon State,42,Colorado,9,true,true
2022-10-23,Wyoming,28,Utah State,14,true,true
2022-10-23,Nevada,7,San Diego State,23,true,true
2022-10-23,California,21,Washington,28,true,true
2022-10-27,Southern Miss,39,Louisiana,24,true,true
2022-10-27,NC State,22,Virginia Tech,21,true,true
2022-10-28,Washington State,17,Utah,21,true,true
2022-10-29,Florida International,42,Louisiana Tech,34,true,true
2022-10-29,BYU,24,East Carolina,27,true,true
2022-10-29,Auburn,27,Arkansas,41,true,true
2022-10-29,Iowa State,13,Oklahoma,27,true,true
2022-10-29,UConn,13,Boston College,3,true,true
2022-10-29,Syracuse,24,Notre Dame,41,true,true
2022-10-29,Penn State,31,Ohio State,44,true,true
2022-10-29,Florida State,41,Georgia Tech,16,true,true
2022-10-29,Houston,42,South Florida,27,true,true
2022-10-29,Eastern Michigan,24,Toledo,27,true,true
2022-10-29,Akron,9,Miami (OH),27,true,true
2022-10-29,West Virginia,31,TCU,41,true,true
2022-10-29,Virginia,12,Miami,14,true,true
2022-10-29,Rice,23,Charlotte,56,true,true
2022-10-29,Minnesota,31,Rutgers,0,true,true
2022-10-29,Georgia State,31,Old Dominion,17,true,true
2022-10-29,Tulsa,34,SMU,45,true,true
2022-10-29,Louisville,48,Wake Forest,21,true,true
2022-10-29,Navy,27,Temple,20,true,true
2022-10-29,Nebraska,9,Illinois,26,true,true
2022-10-29,Western Kentucky,13,North Texas,40,true,true
2022-10-29,Georgia,42,Florida,20,true,true
2022-10-29,UCF,25,Cincinnati,21,true,true
2022-10-29,California,24,Oregon,42,true,true
2022-10-29,Massachusetts,13,New Mexico State,23,true,true
2022-10-29,App State,42,Robert Morris,3,true,false
2022-10-29,Iowa,33,Northwestern,13,true,true
2022-10-29,Kansas State,48,Oklahoma State,0,true,true
2022-10-29,South Carolina,10,Missouri,23,true,true
2022-10-29,Arkansas State,3,South Alabama,31,true,true
2022-10-29,Marshall,13,Coastal Carolina,24,true,true
2022-10-29,Arizona,37,USC,45,true,true
2022-10-29,Tennessee,44,Kentucky,6,true,true
2022-10-29,Florida Atlantic,24,UAB,17,true,true
2022-10-29,Boise State,49,Colorado State,10,true,true
2022-10-29,Michigan,29,Michigan State,7,true,true
2022-10-29,Texas A&M,28,Ole Miss,31,true,true
2022-10-29,Texas Tech,17,Baylor,45,true,true
2022-10-29,Colorado,34,Arizona State,42,true,true
2022-10-30,North Carolina,42,Pittsburgh,24,true,true
2022-10-30,UTEP,13,Middle Tennessee,24,true,true
2022-10-30,San José State,35,Nevada,28,true,true
2022-10-30,UCLA,38,Stanford,13,true,true
2022-10-30,Fresno State,32,San Diego State,28,true,true
2022-10-30,Hawai'i,20,Wyoming,27,true,true
2022-11-01,Kent State,20,Ball State,27,true,true
2022-11-01,Ohio,45,Buffalo,24,true,true
2022-11-02,Bowling Green,13,Western Michigan,9,true,true
2022-11-02,Northern Illinois,22,Central Michigan,35,true,true
2022-11-03,Rice,37,UTEP,30,true,true
2022-11-03,Coastal Carolina,35,App State,28,true,true
2022-11-04,Boston College,31,Duke,38,true,true
2022-11-04,UConn,27,Massachusetts,10,true,true
2022-11-05,Washington,24,Oregon State,21,true,true
2022-11-05,Army,7,Air Force,13,true,true
2022-11-05,Nebraska,13,Minnesota,20,true,true
2022-11-05,Charlotte,7,Western Kentucky,59,true,true
2022-11-05,Tulsa,13,Tulane,27,true,true
2022-11-05,Virginia,28,North Carolina,31,true,true
2022-11-05,Wisconsin,23,Maryland,10,true,true
2022-11-05,Texas A&M,24,Florida,41,true,true
2022-11-05,Missouri,17,Kentucky,21,true,true
2022-11-05,TCU,34,Texas Tech,24,true,true
2022-11-05,Purdue,3,Iowa,24,true,true
2022-11-05,Northwestern,7,Ohio State,21,true,true
2022-11-05,Virginia Tech,27,Georgia Tech,28,true,true
2022-11-05,Old Dominion,0,Marshall,12,true,true
2022-11-05,Temple,54,South Florida,28,true,true
2022-11-05,Southern Miss,14,Georgia State,42,true,true
2022-11-05,Oklahoma,35,Baylor,38,true,true
2022-11-05,Louisiana Tech,40,Middle Tennessee,24,true,true
2022-11-05,Pittsburgh,19,Syracuse,9,true,true
2022-11-05,Indiana,14,Penn State,45,true,true
2022-11-05,Memphis,28,UCF,35,true,true
2022-11-05,Kansas,37,Oklahoma State,16,true,true
2022-11-05,Illinois,15,Michigan State,23,true,true
2022-11-05,Stanford,14,Washington State,52,true,true
2022-11-05,UAB,38,UTSA,44,true,true
2022-11-05,Utah State,27,New Mexico,10,true,true
2022-11-05,Georgia,27,Tennessee,13,true,true
2022-11-05,Iowa State,31,West Virginia,14,true,true
2022-11-05,Colorado,10,Oregon,49,true,true
2022-11-05,North Texas,52,Florida International,14,true,true
2022-11-05,Georgia Southern,31,South Alabama,38,true,true
2022-11-05,Arkansas,19,Liberty,21,true,true
2022-11-05,Cincinnati,20,Navy,10,true,true
2022-11-05,Louisiana,17,Troy,23,true,true
2022-11-05,UL Monroe,31,Texas State,30,true,true
2022-11-05,SMU,77,Houston,63,true,true
2022-11-05,LSU,32,Alabama,31,true,true
2022-11-05,Kansas State,27,Texas,34,true,true
2022-11-05,San Diego State,14,UNLV,10,true,true
2022-11-05,Boise State,28,BYU,31,true,true
2022-11-05,Louisville,34,James Madison,10,true,true
2022-11-05,Utah,45,Arizona,20,true,true
2022-11-05,Notre Dame,35,Clemson,14,true,true
2022-11-05,Rutgers,17,Michigan,52,true,true
2022-11-05,Miami,3,Florida State,45,true,true
2022-11-05,Vanderbilt,27,South Carolina,38,true,true
2022-11-05,Mississippi State,39,Auburn,33,true,true
2022-11-06,NC State,30,Wake Forest,21,true,true
2022-11-06,San José State,28,Colorado State,16,true,true
2022-11-06,USC,41,California,35,true,true
2022-11-06,Arizona State,36,UCLA,50,true,true
2022-11-06,Fresno State,55,Hawai'i,13,true,true
2022-11-09,Akron,28,Eastern Michigan,34,true,true
2022-11-09,Miami (OH),21,Ohio,37,true,true
2022-11-09,Toledo,28,Ball State,21,true,true
2022-11-10,Western Michigan,21,Northern Illinois,24,true,true
2022-11-10,Central Michigan,31,Buffalo,27,true,true
2022-11-10,Bowling Green,6,Kent State,40,true,true
2022-11-11,Louisiana,36,Georgia Southern,17,true,true
2022-11-11,Memphis,26,Tulsa,10,true,true
2022-11-12,Cincinnati,27,East Carolina,25,true,true
2022-11-12,USC,55,Colorado,17,true,true
2022-11-12,UNLV,30,Fresno State,37,true,true
2022-11-12,Navy,32,Notre Dame,35,true,true
2022-11-12,Michigan State,27,Rutgers,21,true,true
2022-11-12,Ohio State,56,Indiana,14,true,true
2022-11-12,Duke,24,Virginia Tech,7,true,true
2022-11-12,Virginia,7,Pittsburgh,37,true,true
2022-11-12,Illinois,24,Purdue,31,true,true
2022-11-12,West Virginia,23,Oklahoma,20,true,true
2022-11-12,Tennessee,66,Missouri,24,true,true
2022-11-12,UConn,36,Liberty,33,true,true
2022-11-12,South Florida,23,SMU,41,true,true
2022-11-12,Arkansas,10,LSU,13,true,true
2022-11-12,Kentucky,21,Vanderbilt,24,true,true
2022-11-12,Georgia State,28,UL Monroe,31,true,true
2022-11-12,Old Dominion,3,James Madison,37,true,true
2022-11-12,New Mexico State,51,Lamar,14,true,false
2022-11-12,Western Kentucky,45,Rice,10,true,true
2022-11-12,Houston,43,Temple,36,true,true
2022-11-12,Arkansas State,35,Massachusetts,33,true,true
2022-11-12,Marshall,28,App State,21,true,true
2022-11-12,Tulane,31,UCF,38,true,true
2022-11-12,Michigan,34,Nebraska,3,true,true
2022-11-12,Middle Tennessee,24,Charlotte,14,true,true
2022-11-12,Clemson,31,Louisville,16,true,true
2022-11-12,UTSA,51,Louisiana Tech,7,true,true
2022-11-12,Minnesota,31,Northwestern,3,true,true
2022-11-12,Georgia Tech,14,Miami,35,true,true
2022-11-12,NC State,20,Boston College,21,true,true
2022-11-12,UAB,41,North Texas,21,true,true
2022-11-12,Washington State,28,Arizona State,18,true,true
2022-11-12,Air Force,35,New Mexico,3,true,true
2022-11-12,Iowa,24,Wisconsin,10,true,true
2022-11-12,Ole Miss,24,Alabama,30,true,true
2022-11-12,Oklahoma State,20,Iowa State,14,true,true
2022-11-12,Troy,10,Army,9,true,true
2022-11-12,Penn State,30,Maryland,0,true,true
2022-11-12,Florida,38,South Carolina,6,true,true
2022-11-12,South Alabama,38,Texas State,21,true,true
2022-11-13,Florida International,7,Florida Atlantic,52,true,true
2022-11-13,Mississippi State,19,Georgia,45,true,true
2022-11-13,Oregon,34,Washington,37,true,true
2022-11-13,Baylor,3,Kansas State,31,true,true
2022-11-13,Texas Tech,43,Kansas,28,true,true
2022-11-13,Colorado State,13,Wyoming,14,true,true
2022-11-13,Wake Forest,34,North Carolina,36,true,true
2022-11-13,Texas,10,TCU,17,true,true
2022-11-13,Auburn,13,Texas A&M,10,true,true
2022-11-13,Coastal Carolina,26,Southern Miss,23,true,true
2022-11-13,Syracuse,3,Florida State,38,true,true
2022-11-13,Oregon State,38,California,10,true,true
2022-11-13,Utah,42,Stanford,7,true,true
2022-11-13,UCLA,28,Arizona,34,true,true
2022-11-13,Nevada,3,Boise State,41,true,true
2022-11-13,San Diego State,43,San José State,27,true,true
2022-11-13,Hawai'i,34,Utah State,41,true,true
2022-11-16,Ball State,18,Ohio,32,true,true
2022-11-16,Toledo,35,Bowling Green,42,true,true
2022-11-16,Kent State,24,Eastern Michigan,31,true,true
2022-11-17,Northern Illinois,23,Miami (OH),29,true,true
2022-11-17,Central Michigan,10,Western Michigan,12,true,true
2022-11-18,Tulane,59,SMU,24,true,true
2022-11-19,Tulsa,48,South Florida,42,true,true
2022-11-19,New Mexico,10,San Diego State,34,true,true
2022-11-19,UCF,14,Navy,17,true,true
2022-11-19,Pittsburgh,28,Duke,26,true,true
2022-11-19,Baylor,28,TCU,29,true,true
2022-11-19,Army,34,UConn,17,true,true
2022-11-19,Florida State,49,Louisiana,17,true,true
2022-11-19,Purdue,17,Northwestern,9,true,true
2022-11-19,Nebraska,14,Wisconsin,15,true,true
2022-11-19,Liberty,22,Virginia Tech,23,true,true
2022-11-19,Vanderbilt,31,Florida,24,true,true
2022-11-19,Michigan State,31,Indiana,39,true,true
2022-11-19,Mississippi State,56,East Tennessee State,7,true,false
2022-11-19,Alabama,34,Austin Peay,0,true,false
2022-11-19,Texas A&M,20,Massachusetts,3,true,true
2022-11-19,Michigan,19,Illinois,17,true,true
2022-11-19,Rice,7,UTSA,41,true,true
2022-11-19,East Carolina,3,Houston,42,true,true
2022-11-19,Memphis,59,North Alabama,0,true,false
2022-11-19,James Madison,42,Georgia State,40,true,true
2022-11-19,West Virginia,31,Kansas State,48,true,true
2022-11-19,Arizona,20,Washington State,31,true,true
2022-11-19,Arizona State,7,Oregon State,31,true,true
2022-11-19,App State,27,Old Dominion,14,true,true
2022-11-19,Notre Dame,44,Boston College,0,true,true
2022-11-19,Kansas,14,Texas,55,true,true
2022-11-19,BYU,52,Utah Tech,26,true,false
2022-11-19,Middle Tennessee,49,Florida Atlantic,21,true,true
2022-11-19,Troy,34,UL Monroe,16,true,true
2022-11-19,Maryland,30,Ohio State,43,true,true
2022-11-19,Louisville,25,NC State,10,true,true
2022-11-19,Southern Miss,20,South Alabama,27,true,true
2022-11-19,Clemson,40,Miami,10,true,true
2022-11-19,Charlotte,26,Louisiana Tech,21,true,true
2022-11-19,Rutgers,10,Penn State,55,true,true
2022-11-19,Kentucky,6,Georgia,16,true,true
2022-11-19,Minnesota,10,Iowa,13,true,true
2022-11-19,Temple,3,Cincinnati,23,true,true
2022-11-19,Auburn,41,Western Kentucky,17,true,true
2022-11-19,UTEP,40,Florida International,6,true,true
2022-11-19,Texas State,16,Arkansas State,13,true,true
2022-11-19,North Carolina,17,Georgia Tech,21,true,true
2022-11-19,California,27,Stanford,20,true,true
2022-11-19,Georgia Southern,10,Marshall,23,true,true
2022-11-20,South Carolina,63,Tennessee,38,true,true
2022-11-20,Iowa State,10,Texas Tech,14,true,true
2022-11-20,Wyoming,17,Boise State,20,true,true
2022-11-20,Arkansas,42,Ole Miss,27,true,true
2022-11-20,Missouri,45,New Mexico State,14,true,true
2022-11-20,Oklahoma,28,Oklahoma State,13,true,true
2022-11-20,UCLA,45,USC,48,true,true
2022-11-20,Wake Forest,45,Syracuse,35,true,true
2022-11-20,Washington,54,Colorado,7,true,true
2022-11-20,Air Force,24,Colorado State,12,true,true
2022-11-20,LSU,41,UAB,10,true,true
2022-11-20,Utah State,35,San José State,31,true,true
2022-11-20,Oregon,20,Utah,17,true,true
2022-11-20,Nevada,14,Fresno State,41,true,true
2022-11-20,Hawai'i,31,UNLV,25,true,true
2022-11-23,Ohio,38,Bowling Green,14,true,true
2022-11-23,Miami (OH),18,Ball State,17,true,true
2022-11-25,Ole Miss,22,Mississippi State,24,true,true
2022-11-25,Western Michigan,20,Toledo,14,true,true
2022-11-25,Boise State,42,Utah State,23,true,true
2022-11-25,Eastern Michigan,38,Central Michigan,19,true,true
2022-11-25,Cincinnati,24,Tulane,27,true,true
2022-11-25,Texas,38,Baylor,27,true,true
2022-11-25,Arizona,38,Arizona State,35,true,true
2022-11-25,Missouri,29,Arkansas,27,true,true
2022-11-25,Colorado State,17,New Mexico,0,true,true
2022-11-25,North Carolina,27,NC State,30,true,true
2022-11-25,Iowa,17,Nebraska,24,true,true
2022-11-25,California,28,UCLA,35,true,true
2022-11-26,Florida State,45,Florida,38,true,true
2022-11-26,Fresno State,30,Wyoming,0,true,true
2022-11-26,Marshall,28,Georgia State,23,true,true
2022-11-26,Maryland,37,Rutgers,0,true,true
2022-11-26,Florida Atlantic,31,Western Kentucky,32,true,true
2022-11-26,Georgia,37,Georgia Tech,14,true,true
2022-11-26,Oklahoma State,19,West Virginia,24,true,true
2022-11-26,Clemson,30,South Carolina,31,true,true
2022-11-26,Ohio State,23,Michigan,45,true,true
2022-11-26,Liberty,14,New Mexico State,49,true,true
2022-11-26,South Alabama,27,Old Dominion,20,true,true
2022-11-26,Massachusetts,7,Army,44,true,true
2022-11-26,James Madison,47,Coastal Carolina,7,true,true
2022-11-26,Buffalo,27,Kent State,30,true,true
2022-11-26,Temple,46,East Carolina,49,true,true
2022-11-26,Northern Illinois,12,Akron,44,true,true
2022-11-26,North Texas,21,Rice,17,true,true
2022-11-26,Kentucky,26,Louisville,13,true,true
2022-11-26,Duke,34,Wake Forest,31,true,true
2022-11-26,SMU,34,Memphis,31,true,true
2022-11-26,Wisconsin,16,Minnesota,23,true,true
2022-11-26,Alabama,49,Auburn,27,true,true
2022-11-26,Arkansas State,19,Troy,48,true,true
2022-11-26,San José State,27,Hawai'i,14,true,true
2022-11-26,Oregon State,38,Oregon,34,true,true
2022-11-26,UTSA,34,UTEP,31,true,true
2022-11-26,Northwestern,3,Illinois,41,true,true
2022-11-26,Louisiana Tech,27,UAB,37,true,true
2022-11-26,Indiana,16,Purdue,30,true,true
2022-11-26,TCU,62,Iowa State,14,true,true
2022-11-26,Colorado,21,Utah,63,true,true
2022-11-26,Penn State,35,Michigan State,16,true,true
2022-11-26,Texas State,13,Louisiana,41,true,true
2022-11-26,UL Monroe,10,Southern Miss,20,true,true
2022-11-26,Georgia Southern,51,App State,48,true,true
2022-11-26,Florida International,28,Middle Tennessee,33,true,true
2022-11-26,UNLV,27,Nevada,22,true,true
2022-11-27,South Florida,39,UCF,46,true,true
2022-11-27,Texas A&M,38,LSU,23,true,true
2022-11-27,Vanderbilt,0,Tennessee,56,true,true
2022-11-27,Texas Tech,51,Oklahoma,48,true,true
2022-11-27,USC,38,Notre Dame,27,true,true
2022-11-27,Houston,30,Tulsa,37,true,true
2022-11-27,Boston College,23,Syracuse,32,true,true
2022-11-27,Kansas State,47,Kansas,27,true,true
2022-11-27,Miami,16,Pittsburgh,42,true,true
2022-11-27,San Diego State,3,Air Force,13,true,true
2022-11-27,Washington State,33,Washington,51,true,true
2022-11-27,Stanford,26,BYU,35,true,true
2022-12-02,Buffalo,23,Akron,22,true,true
2022-12-03,UTSA,48,North Texas,27,true,true
2022-12-03,USC,24,Utah,47,true,true
2022-12-03,Ohio,7,Toledo,17,true,true
2022-12-03,TCU,28,Kansas State,31,true,true
2022-12-03,New Mexico State,65,Valparaiso,3,true,false
2022-12-03,Troy,45,Coastal Carolina,26,true,true
2022-12-03,Boise State,16,Fresno State,28,true,true
2022-12-03,Georgia,50,LSU,30,true,true
2022-12-03,Tulane,45,UCF,28,true,true
2022-12-04,Michigan,43,Purdue,22,true,true
2022-12-04,North Carolina,10,Clemson,39,true,true
2022-12-10,Army,20,Navy,17,true,true
2022-12-16,UAB,24,Miami (OH),20,true,true
2022-12-16,Troy,18,UTSA,12,true,true
2022-12-17,Louisville,24,Cincinnati,7,true,true
2022-12-17,Oregon State,30,Florida,3,true,true
2022-12-17,Fresno State,29,Washington State,6,true,true
2022-12-17,Southern Miss,38,Rice,24,true,true
2022-12-18,BYU,24,SMU,23,true,true
2022-12-18,Boise State,35,North Texas,32,true,true
2022-12-19,UConn,14,Marshall,28,true,true
2022-12-20,San José State,27,Eastern Michigan,41,true,true
2022-12-21,Toledo,21,Liberty,19,true,true
2022-12-22,South Alabama,23,Western Kentucky,44,true,true
2022-12-23,Air Force,30,Baylor,15,true,true
2022-12-23,Houston,23,Louisiana,16,true,true
2022-12-23,Missouri,17,Wake Forest,27,true,true
2022-12-25,San Diego State,23,Middle Tennessee,25,true,true
2022-12-26,Bowling Green,19,New Mexico State,24,true,true
2022-12-27,Buffalo,23,Georgia Southern,21,true,true
2022-12-27,Utah State,10,Memphis,38,true,true
2022-12-27,East Carolina,53,Coastal Carolina,29,true,true
2022-12-28,Oklahoma State,17,Wisconsin,24,true,true
2022-12-28,Duke,30,UCF,13,true,true
2022-12-28,Arkansas,55,Kansas,53,true,true
2022-12-29,North Carolina,27,Oregon,28,true,true
2022-12-29,Ole Miss,25,Texas Tech,42,true,true
2022-12-29,Minnesota,28,Syracuse,20,true,true
2022-12-29,Florida State,35,Oklahoma,32,true,true
2022-12-30,Washington,27,Texas,20,true,true
2022-12-30,NC State,12,Maryland,16,true,true
2022-12-30,UCLA,35,Pittsburgh,37,true,true
2022-12-30,South Carolina,38,Notre Dame,45,true,true
2022-12-30,Wyoming,27,Ohio,30,true,true
2022-12-31,Clemson,14,Tennessee,31,true,true
2022-12-31,Kentucky,0,Iowa,21,true,true
2022-12-31,Kansas State,20,Alabama,45,true,true
2022-12-31,Michigan,45,TCU,51,true,true
2023-01-01,Georgia,42,Ohio State,41,true,true
2023-01-02,Illinois,10,Mississippi State,19,true,true
2023-01-02,USC,45,Tulane,46,true,true
2023-01-02,Purdue,7,LSU,63,true,true
2023-01-02,Utah,21,Penn State,35,true,true
2023-01-10,Georgia,65,TCU,7,true,true
