date,home_team,home_score,away_team,away_score,home_ranked,away_ranked
2023-11-08,Western Michigan,38,Central Michigan,28,true,true
2023-11-08,Buffalo,10,Ohio,20,true,true
2023-11-09,Kent State,19,Bowling Green,49,true,true
2023-11-09,Miami (OH),19,Akron,0,true,true
2023-11-09,Toledo,49,Eastern Michigan,23,true,true
2023-11-10,Louisiana,31,Southern Miss,34,true,true
2023-11-10,Louisville,31,Virginia,24,true,true
2023-11-11,SMU,45,North Texas,21,true,true
2023-11-11,UNLV,34,Wyoming,14,true,true
2023-11-11,Nebraska,10,Maryland,13,true,true
2023-11-11,Illinois,48,Indiana,45,true,true
2023-11-11,Kentucky,21,Alabama,49,true,true
2023-11-11,South Carolina,47,Vanderbilt,6,true,true
2023-11-11,Tulane,24,Tulsa,22,true,true
2023-11-11,Penn State,15,Michigan,24,true,true
2023-11-11,Army,17,Holy Cross,14,true,false
2023-11-11,Kansas,13,Texas Tech,16,true,true
2023-11-11,South Florida,27,Temple,23,true,true
2023-11-11,Clemson,42,Georgia Tech,21,true,true
2023-11-11,Boston College,22,Virginia Tech,48,true,true
2023-11-11,Liberty,38,Old Dominion,10,true,true
2023-11-11,Georgia State,14,App State,42,true,true
2023-11-11,Charlotte,38,Memphis,44,true,true
2023-11-11,Colorado,31,Arizona,34,true,true
2023-11-11,Wake Forest,6,NC State,26,true,true
2023-11-11,UL Monroe,14,Troy,45,true,true
2023-11-11,James Madison,44,UConn,6,true,true
2023-11-11,Utah State,41,Nevada,24,true,true
2023-11-11,Louisiana Tech,27,Sam Houston,42,true,true
2023-11-11,Kansas State,59,Baylor,25,true,true
2023-11-11,UCF,45,Oklahoma State,3,true,true
2023-11-11,Coastal Carolina,31,Texas State,23,true,true
2023-11-11,Purdue,49,Minnesota,30,true,true
2023-11-11,Wisconsin,10,Northwestern,24,true,true
2023-11-11,Missouri,36,Tennessee,7,true,true
2023-11-11,Navy,31,UAB,6,true,true
2023-11-11,Middle Tennessee,40,Florida International,6,true,true
2023-11-11,Florida State,27,Miami,20,true,true
2023-11-11,Washington,35,Utah,28,true,true
2023-11-11,Iowa,22,Rutgers,0,true,true
2023-11-11,Western Kentucky,29,New Mexico State,38,true,true
2023-11-11,Syracuse,28,Pittsburgh,13,true,true
2023-11-11,Florida Atlantic,7,East Carolina,22,true,true
2023-11-11,California,42,Washington State,39,true,true
2023-11-11,Arkansas,10,Auburn,48,true,true
2023-11-11,South Alabama,21,Arkansas State,14,true,true
2023-11-11,Oregon State,62,Stanford,17,true,true
2023-11-12,Georgia,52,Ole Miss,17,true,true
2023-11-12,Oklahoma,59,West Virginia,20,true,true
2023-11-12,Colorado State,22,San Diego State,19,true,true
2023-11-12,Marshall,38,Georgia Southern,33,true,true
2023-11-12,Houston,14,Cincinnati,24,true,true
2023-11-12,Texas A&M,51,Mississippi State,10,true,true
2023-11-12,LSU,52,Florida,35,true,true
2023-11-12,Ohio State,38,Michigan State,3,true,true
2023-11-12,TCU,26,Texas,29,true,true
2023-11-12,UTSA,34,Rice,14,true,true
2023-11-12,North Carolina,47,Duke,45,true,true
2023-11-12,UCLA,7,Arizona State,17,true,true
2023-11-12,Boise State,42,New Mexico,14,true,true
2023-11-12,BYU,13,Iowa State,45,true,true
2023-11-12,Oregon,36,USC,27,true,true
2023-11-12,San José State,42,Fresno State,18,true,true
2023-11-12,Hawai'i,27,Air Force,13,true,true
2023-11-15,Eastern Michigan,30,Akron,27,true,true
2023-11-15,Bowling Green,31,Toledo,32,true,true
2023-11-15,Northern Illinois,24,Western Michigan,0,true,true
2023-11-16,Miami (OH),23,Buffalo,10,true,true
2023-11-16,Ohio,34,Central Michigan,20,true,true
2023-11-17,Pittsburgh,24,Boston College,16,true,true
2023-11-18,UTSA,49,South Florida,21,true,true
2023-11-18,Washington State,56,Colorado,14,true,true
2023-11-18,Alabama,66,Chattanooga,10,true,false
2023-11-18,Mississippi State,41,Southern Miss,20,true,true
2023-11-18,Indiana,21,Michigan State,24,true,true
2023-11-18,Army,28,Coastal Carolina,21,true,true
2023-11-18,Texas A&M,38,Abilene Christian,10,true,false
2023-11-18,UConn,31,Sacred Heart,3,true,false
2023-11-18,Memphis,34,SMU,38,true,true
2023-11-18,Navy,10,East Carolina,0,true,true
2023-11-18,Florida Atlantic,8,Tulane,24,true,true
2023-11-18,Miami,31,Louisville,38,true,true
2023-11-18,Ole Miss,35,UL Monroe,3,true,true
2023-11-18,BYU,24,Oklahoma,31,true,true
2023-11-18,Northwestern,23,Purdue,15,true,true
2023-11-18,Maryland,24,Michigan,31,true,true
2023-11-18,Penn State,27,Rutgers,6,true,true
2023-11-18,Liberty,49,Massachusetts,25,true,true
2023-11-18,James Madison,23,App State,26,true,true
2023-11-18,Ball State,34,Kent State,3,true,true
2023-11-18,Middle Tennessee,34,UTEP,30,true,true
2023-11-18,Charlotte,7,Rice,28,true,true
2023-11-18,Jacksonville State,56,Louisiana Tech,17,true,true
2023-11-18,Wyoming,42,Hawai'i,9,true,true
2023-11-18,West Virginia,42,Cincinnati,21,true,true
2023-11-18,Arizona,42,Utah,18,true,true
2023-11-18,Tulsa,28,North Texas,35,true,true
2023-11-18,UAB,34,Temple,24,true,true
2023-11-18,Virginia,30,Duke,27,true,true
2023-11-18,Arkansas State,77,Texas State,31,true,true
2023-11-18,Colorado State,30,Nevada,20,true,true
2023-11-18,Iowa,15,Illinois,13,true,true
2023-11-18,USC,20,UCLA,38,true,true
2023-11-18,Clemson,31,North Carolina,20,true,true
2023-11-18,Western Kentucky,28,Sam Houston,23,true,true
2023-11-18,Air Force,27,UNLV,31,true,true
2023-11-18,Tennessee,10,Georgia,38,true,true
2023-11-18,Notre Dame,45,Wake Forest,7,true,true
2023-11-18,TCU,42,Baylor,17,true,true
2023-11-18,Virginia Tech,28,NC State,35,true,true
2023-11-18,Troy,31,Louisiana,24,true,true
2023-11-18,Arizona State,13,Oregon,49,true,true
2023-11-18,Houston,30,Oklahoma State,43,true,true
2023-11-18,Ohio State,37,Minnesota,3,true,true
2023-11-18,Auburn,10,New Mexico State,31,true,true
2023-11-18,South Alabama,28,Marshall,0,true,true
2023-11-18,Texas Tech,24,UCF,23,true,true
2023-11-18,Georgia Southern,17,Old Dominion,20,true,true
2023-11-18,Florida State,58,North Alabama,13,true,false
2023-11-18,Stanford,15,California,27,true,true
2023-11-19,Kansas,27,Kansas State,31,true,true
2023-11-19,Utah State,10,Boise State,45,true,true
2023-11-19,Oregon State,20,Washington,22,true,true
2023-11-19,Missouri,33,Florida,31,true,true
2023-11-19,Wisconsin,24,Nebraska,17,true,true
2023-11-19,Arkansas,44,Florida International,20,true,true
2023-11-19,South Carolina,17,Kentucky,14,true,true
2023-11-19,Iowa State,16,Texas,26,true,true
2023-11-19,LSU,56,Georgia State,14,true,true
2023-11-19,Georgia Tech,31,Syracuse,22,true,true
2023-11-19,Fresno State,17,New Mexico,25,true,true
2023-11-19,San José State,24,San Diego State,13,true,true
2023-11-22,Western Michigan,10,Bowling Green,34,true,true
2023-11-22,Buffalo,11,Eastern Michigan,24,true,true
2023-11-24,Mississippi State,7,Ole Miss,17,true,true
2023-11-24,Akron,14,Ohio,25,true,true
2023-11-24,Temple,21,Memphis,45,true,true
2023-11-24,Nebraska,10,Iowa,13,true,true
2023-11-24,Oklahoma,69,TCU,45,true,true
2023-11-24,Central Michigan,17,Toledo,32,true,true
2023-11-24,Boston College,20,Miami,45,true,true
2023-11-24,New Mexico,41,Utah State,44,true,true
2023-11-24,Tulane,29,UTSA,16,true,true
2023-11-24,Arkansas,14,Missouri,48,true,true
2023-11-24,Boise State,27,Air Force,19,true,true
2023-11-25,Michigan State,0,Penn State,42,true,true
2023-11-25,Texas,57,Texas Tech,7,true,true
2023-11-25,Oregon,31,Oregon State,7,true,true
2023-11-25,Louisville,31,Kentucky,38,true,true
2023-11-25,Ball State,15,Miami (OH),17,true,true
2023-11-25,SMU,59,Navy,14,true,true
2023-11-25,Duke,30,Pittsburgh,19,true,true
2023-11-25,Massachusetts,18,UConn,31,true,true
2023-11-25,UCF,27,Houston,13,true,true
2023-11-25,Southern Miss,17,Troy,35,true,true
2023-11-25,Kent State,27,Northern Illinois,37,true,true
2023-11-25,Michigan,30,Ohio State,24,true,true
2023-11-25,Purdue,35,Indiana,31,true,true
2023-11-25,Sam Houston,23,Middle Tennessee,20,true,true
2023-11-25,LSU,42,Texas A&M,30,true,true
2023-11-25,Rice,24,Florida Atlantic,21,true,true
2023-11-25,East Carolina,27,Tulsa,29,true,true
2023-11-25,Old Dominion,25,Georgia State,24,true,true
2023-11-25,Syracuse,35,Wake Forest,31,true,true
2023-11-25,North Texas,45,UAB,42,true,true
2023-11-25,Louisiana,52,UL Monroe,21,true,true
2023-11-25,Florida International,28,Western Kentucky,41,true,true
2023-11-25,UNLV,31,San José State,37,true,true
2023-11-25,Utah,23,Colorado,17,true,true
2023-11-25,Rutgers,24,Maryland,42,true,true
2023-11-25,Tennessee,48,Vanderbilt,24,true,true
2023-11-25,Minnesota,14,Wisconsin,28,true,true
2023-11-25,Arizona State,23,Arizona,59,true,true
2023-11-25,Auburn,24,Alabama,27,true,true
2023-11-25,Illinois,43,Northwestern,45,true,true
2023-11-25,Marshall,35,Arkansas State,21,true,true
2023-11-25,UTEP,28,Liberty,42,true,true
2023-11-25,Coastal Carolina,14,James Madison,56,true,true
2023-11-25,App State,55,Georgia Southern,27,true,true
2023-11-25,Virginia,17,Virginia Tech,55,true,true
2023-11-25,Oklahoma State,40,BYU,34,true,true
2023-11-25,Washington,24,Washington State,21,true,true
2023-11-25,New Mexico State,20,Jacksonville State,17,true,true
2023-11-26,Texas State,52,South Alabama,44,true,true
2023-11-26,Stanford,23,Notre Dame,56,true,true
2023-11-26,Florida,15,Florida State,24,true,true
2023-11-26,Baylor,31,West Virginia,34,true,true
2023-11-26,South Carolina,7,Clemson,16,true,true
2023-11-26,South Florida,48,Charlotte,14,true,true
2023-11-26,Georgia Tech,23,Georgia,31,true,true
2023-11-26,Cincinnati,16,Kansas,49,true,true
2023-11-26,NC State,39,North Carolina,20,true,true
2023-11-26,Kansas State,35,Iowa State,42,true,true
2023-11-26,Nevada,6,Wyoming,42,true,true
2023-11-26,San Diego State,33,Fresno State,18,true,true
2023-11-26,UCLA,7,California,33,true,true
2023-11-26,Hawai'i,27,Colorado State,24,true,true
2023-12-02,Liberty,49,New Mexico State,35,true,true
2023-12-02,Washington,34,Oregon,31,true,true
2023-12-02,Texas,49,Oklahoma State,21,true,true
2023-12-02,Toledo,14,Miami (OH),23,true,true
2023-12-02,UNLV,20,Boise State,44,true,true
2023-12-02,Alabama,27,Georgia,24,true,true
2023-12-02,Tulane,14,SMU,26,true,true
2023-12-02,Troy,49,App State,23,true,true
2023-12-03,Iowa,0,Michigan,26,true,true
2023-12-03,Florida State,16,Louisville,6,true,true
2023-12-09,Army,17,Navy,11,true,true
