date,home_team,home_score,away_team,away_score,home_ranked,away_ranked
2024-11-23,Tennessee,56,UTEP,0,true,true
2024-11-23,Liberty,38,Western Kentucky,21,true,true
2024-11-23,Florida State,41,Charleston Southern,7,true,false
2024-11-23,UAB,40,Rice,14,true,true
2024-11-23,Ball State,13,Bowling Green,38,true,true
2024-11-23,App State,34,James Madison,20,true,true
2024-11-23,Middle Tennessee,21,New Mexico State,36,true,true
2024-11-23,TCU,49,Arizona,28,true,true
2024-11-23,Southern Miss,14,South Alabama,35,true,true
2024-11-23,Florida Atlantic,27,Charlotte,39,true,true
2024-11-23,Arkansas State,28,UL Monroe,21,true,true
2024-11-23,Kennesaw State,27,Florida International,26,true,true
2024-11-23,Michigan,50,Northwestern,6,true,true
2024-11-23,Minnesota,25,Penn State,26,true,true
2024-11-23,North Texas,28,East Carolina,40,true,true
2024-11-23,Texas,31,Kentucky,14,true,true
2024-11-23,South Florida,63,Tulsa,30,true,true
2024-11-23,Coastal Carolina,6,Georgia Southern,26,true,true
2024-11-23,Nebraska,44,Wisconsin,25,true,true
2024-11-23,West Virginia,31,UCF,21,true,true
2024-11-23,Oklahoma State,48,Texas Tech,56,true,true
2024-11-23,Kansas,37,Colorado,21,true,true
2024-11-23,Arizona State,28,BYU,23,true,true
2024-11-23,Clemson,51,The Citadel,14,true,false
2024-11-23,California,24,Stanford,21,true,true
2024-11-23,Utah State,41,San Diego State,20,true,true
2024-11-23,Arkansas,35,Louisiana Tech,14,true,true
2024-11-23,Louisville,37,Pittsburgh,9,true,true
2024-11-23,South Carolina,56,Wofford,12,true,false
2024-11-23,Mississippi State,20,Missouri,39,true,true
2024-11-23,Louisiana,51,Troy,30,true,true
2024-11-24,Houston,10,Baylor,20,true,true
2024-11-24,Oregon State,41,Washington State,38,true,true
2024-11-24,Wyoming,13,Boise State,17,true,true
2024-11-24,Notre Dame,49,Army,14,true,true
2024-11-24,Texas State,44,Georgia State,52,true,true
2024-11-24,Old Dominion,35,Marshall,42,true,true
2024-11-24,Utah,28,Iowa State,31,true,true
2024-11-24,Oklahoma,24,Alabama,3,true,true
2024-11-24,Auburn,43,Texas A&M,41,true,true
2024-11-24,LSU,24,Vanderbilt,17,true,true
2024-11-24,Kansas State,41,Cincinnati,15,true,true
2024-11-24,Duke,31,Virginia Tech,28,true,true
2024-11-24,Nevada,19,Air Force,22,true,true
2024-11-24,UCLA,13,USC,19,true,true
2024-11-24,Fresno State,28,Colorado State,22,true,true
2024-11-27,Buffalo,43,Kent State,7,true,true
2024-11-27,Akron,21,Toledo,14,true,true
2024-11-29,Tulane,24,Memphis,34,true,true
2024-11-29,Wisconsin,7,Minnesota,24,true,true
2024-11-29,Bowling Green,12,Miami (OH),28,true,true
2024-11-29,Ohio,42,Ball State,21,true,true
2024-11-29,Boise State,34,Oregon State,18,true,true
2024-11-29,Colorado,52,Oklahoma State,0,true,true
2024-11-29,East Carolina,20,Navy,34,true,true
2024-11-29,Ole Miss,26,Mississippi State,14,true,true
2024-11-29,Sam Houston,20,Liberty,18,true,true
2024-11-29,Colorado State,42,Utah State,37,true,true
2024-11-29,South Alabama,38,Texas State,45,true,true
2024-11-29,San José State,34,Stanford,31,true,true
2024-11-30,Georgia,44,Georgia Tech,42,true,true
2024-11-30,Iowa,13,Nebraska,10,true,true
2024-11-30,UCF,14,Utah,28,true,true
2024-11-30,Vanderbilt,23,Tennessee,36,true,true
2024-11-30,Clemson,14,South Carolina,17,true,true
2024-11-30,Northwestern,28,Illinois,38,true,true
2024-11-30,Wake Forest,17,Duke,23,true,true
2024-11-30,Ohio State,10,Michigan,13,true,true
2024-11-30,Massachusetts,42,UConn,47,true,true
2024-11-30,Temple,17,North Texas,24,true,true
2024-11-30,Army,29,UTSA,24,true,true
2024-11-30,Kentucky,14,Louisville,41,true,true
2024-11-30,Texas Tech,52,West Virginia,15,true,true
2024-11-30,UL Monroe,23,Louisiana,37,true,true
2024-11-30,Baylor,45,Kansas,17,true,true
2024-11-30,Western Michigan,26,Eastern Michigan,18,true,true
2024-11-30,Troy,52,Southern Miss,20,true,true
2024-11-30,Florida International,35,Middle Tennessee,24,true,true
2024-11-30,Georgia State,27,Coastal Carolina,48,true,true
2024-11-30,Rice,35,South Florida,28,true,true
2024-11-30,Arkansas State,32,Old Dominion,40,true,true
2024-11-30,Boston College,34,Pittsburgh,23,true,true
2024-11-30,UCLA,20,Fresno State,13,true,true
2024-11-30,SMU,38,California,6,true,true
2024-11-30,Penn State,44,Maryland,7,true,true
2024-11-30,Syracuse,42,Miami,38,true,true
2024-11-30,Northern Illinois,24,Central Michigan,16,true,true
2024-11-30,Charlotte,29,UAB,27,true,true
2024-11-30,Michigan State,14,Rutgers,41,true,true
2024-11-30,USC,35,Notre Dame,49,true,true
2024-11-30,North Carolina,30,NC State,35,true,true
2024-11-30,Tulsa,16,Florida Atlantic,63,true,true
2024-11-30,Arizona,7,Arizona State,49,true,true
2024-11-30,Missouri,28,Arkansas,21,true,true
2024-11-30,Alabama,28,Auburn,14,true,true
2024-11-30,New Mexico State,35,UTEP,42,true,true
2024-11-30,Western Kentucky,19,Jacksonville State,17,true,true
2024-11-30,Louisiana Tech,33,Kennesaw State,0,true,true
2024-11-30,Cincinnati,13,TCU,20,true,true
2024-11-30,Georgia Southern,29,App State,20,true,true
2024-11-30,Washington State,14,Wyoming,15,true,true
2024-12-01,Indiana,66,Purdue,0,true,true
2024-12-01,Florida State,11,Florida,31,true,true
2024-12-01,LSU,37,Oklahoma,17,true,true
2024-12-01,Texas A&M,7,Texas,17,true,true
2024-12-01,Oregon,49,Washington,21,true,true
2024-12-01,Iowa State,29,Kansas State,21,true,true
2024-12-01,UNLV,38,Nevada,14,true,true
2024-12-01,Virginia Tech,37,Virginia,17,true,true
2024-12-01,James Madison,33,Marshall,35,true,true
2024-12-01,BYU,30,Houston,18,true,true
2024-12-01,San Diego State,20,Air Force,31,true,true
2024-12-01,Hawai'i,38,New Mexico,30,true,true
2024-12-07,Jacksonville State,52,Western Kentucky,12,true,true
2024-12-07,Boise State,21,UNLV,7,true,true
2024-12-07,Army,35,Tulane,14,true,true
2024-12-07,Arizona State,45,Iowa State,19,true,true
2024-12-07,Miami (OH),3,Ohio,38,true,true
2024-12-07,Texas,19,Georgia,22,true,true
2024-12-08,Louisiana,3,Marshall,31,true,true
2024-12-08,Oregon,45,Penn State,37,true,true
2024-12-08,SMU,31,Clemson,34,true,true
2024-12-14,Army,13,Navy,31,true,true
2024-12-15,Western Michigan,23,South Alabama,30,true,true
2024-12-18,West Virginia,37,Memphis,42,true,true
2024-12-18,James Madison,27,Western Kentucky,17,true,true
2024-12-19,UNLV,24,California,13,true,true
2024-12-20,Sam Houston,31,Georgia Southern,26,true,true
2024-12-20,Jacksonville State,27,Ohio,30,true,true
2024-12-20,Florida,33,Tulane,8,true,true
2024-12-21,Notre Dame,27,Indiana,17,true,true
2024-12-21,Penn State,38,SMU,10,true,true
2024-12-21,Texas,38,Clemson,24,true,true
2024-12-22,Ohio State,42,Tennessee,17,true,true
2024-12-23,UTSA,44,Coastal Carolina,15,true,true
2024-12-23,Fresno State,20,Northern Illinois,28,true,true
2024-12-25,San José State,39,South Florida,41,true,true
2024-12-26,Toledo,48,Pittsburgh,46,true,true
2024-12-26,Kansas State,44,Rutgers,41,true,true
2024-12-27,Bowling Green,31,Arkansas State,38,true,true
2024-12-27,Navy,21,Oklahoma,20,true,true
2024-12-27,Vanderbilt,35,Georgia Tech,27,true,true
2024-12-28,Arkansas,39,Texas Tech,26,true,true
2024-12-28,Washington State,35,Syracuse,52,true,true
2024-12-28,USC,35,Texas A&M,31,true,true
2024-12-28,North Carolina,14,UConn,27,true,true
2024-12-28,Nebraska,20,Boston College,15,true,true
2024-12-28,TCU,34,Louisiana,3,true,true
2024-12-28,Miami,41,Iowa State,42,true,true
2024-12-28,Colorado State,17,Miami (OH),43,true,true
2024-12-28,NC State,21,East Carolina,26,true,true
2024-12-29,Colorado,14,BYU,36,true,true
2024-12-29,Army,27,Louisiana Tech,6,true,true
2024-12-30,Missouri,27,Iowa,24,true,true
2024-12-31,Michigan,19,Alabama,13,true,true
2024-12-31,Washington,34,Louisville,35,true,true
2024-12-31,Illinois,21,South Carolina,17,true,true
2024-12-31,LSU,44,Baylor,31,true,true
2025-01-01,Boise State,14,Penn State,31,true,true
2025-01-01,Arizona State,31,Texas,39,true,true
2025-01-01,Oregon,21,Ohio State,41,true,true
2025-01-02,Georgia,10,Notre Dame,23,true,true
2025-01-03,Ole Miss,52,Duke,20,true,true
2025-01-03,Texas State,30,North Texas,28,true,true
2025-01-04,Virginia Tech,10,Minnesota,24,true,true
2025-01-04,Liberty,7,Buffalo,26,true,true
2025-01-10,Penn State,24,Notre Dame,27,true,true
2025-01-11,Texas,14,Ohio State,28,true,true
2025-01-21,Notre Dame,23,Ohio State,34,true,true
